,name,github_id,category,github_url,homepage,updated_github_id,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending,labels,new_addition
45,sudachi.rs,WorksApplications/sudachi.rs,nlp,https://github.com/WorksApplications/sudachi.rs,https://github.com/WorksApplications/sudachi.rs,,Apache-2.0,2019-11-23 12:04:58,2024-02-29 05:17:32,2024-02-27 02:41:12,27.0,28.0,106.0,260.0,,2023-12-14 01:45:09,0.6.8,164.0,5.0,10.0,Sudachi in Rust and new generation of SudachiPy.,869.0,869.0,9.0,19,True,1.0,,,
46,arroyo,ArroyoSystems/arroyo,data-loading,https://github.com/ArroyoSystems/arroyo,https://github.com/ArroyoSystems/arroyo,,Apache-2.0,2023-03-31 17:41:56,2024-03-01 01:31:03,2024-02-21 00:08:52,156.0,36.0,67.0,3049.0,437.0,2024-02-02 21:33:18,0.9.1,,,13.0,Distributed stream processing engine in Rust.,,,13.0,18,True,3.0,,,
47,rust-bert,guillaume-be/rust-bert,nlp,https://github.com/guillaume-be/rust-bert,https://github.com/guillaume-be/rust-bert,,Apache-2.0,2020-01-25 09:40:07,2024-02-11 17:29:51,2024-02-11 17:29:50,189.0,45.0,155.0,2356.0,,,,,,,"Rust native ready-to-use NLP pipelines and transformer-based models (BERT, DistilBERT, GPT2,...).",524.0,524.0,41.0,18,True,2.0,,,
48,chat-ai-desktop,sonnylazuardi/chat-ai-desktop,apps,https://github.com/sonnylazuardi/chat-ai-desktop,https://github.com/sonnylazuardi/chat-ai-desktop,,MIT,2022-12-04 07:57:40,2023-12-23 19:38:01,2023-03-20 10:17:05,181.0,35.0,18.0,1921.0,76.0,2023-03-20 02:13:27,0.5.0,22472.0,1872.0,3.0,Unofficial ChatGPT desktop app for Mac & Windows menubar using Tauri & Rust.,,,6.0,18,True,3.0,,,
49,rusty-machine,AtheMathmo/rusty-machine,ml-frameworks,https://github.com/AtheMathmo/rusty-machine,https://github.com/AtheMathmo/rusty-machine,,MIT,2015-11-14 05:55:27,2020-07-10 17:17:37,2020-02-14 18:25:14,149.0,33.0,67.0,1244.0,532.0,,,,,,Machine Learning library for Rust.,443.0,443.0,20.0,18,False,2.0,,,
50,argmin,argmin-rs/argmin,ml-frameworks,https://github.com/argmin-rs/argmin,https://github.com/argmin-rs/argmin,,Apache-2.0,2018-07-22 10:09:33,2024-03-01 06:56:11,2024-02-29 06:31:56,70.0,25.0,88.0,851.0,,2024-02-27 15:15:01,argmin-v0.10.0,,,33.0,Numerical optimization in pure Rust.,383.0,383.0,37.0,18,True,2.0,,,
51,imageproc,image-rs/imageproc,image,https://github.com/image-rs/imageproc,https://github.com/image-rs/imageproc,,MIT,2015-09-27 18:11:32,2023-12-04 01:42:39,2023-05-30 07:27:34,131.0,81.0,111.0,665.0,672.0,,,,,,Image processing operations.,3721.0,3721.0,63.0,18,True,2.0,,,
52,nlprule,bminixhofer/nlprule,nlp,https://github.com/bminixhofer/nlprule,https://github.com/bminixhofer/nlprule,,Apache-2.0,2020-07-19 16:24:54,2023-05-23 00:44:59,2022-02-04 11:05:28,40.0,20.0,30.0,563.0,,2021-04-24 09:12:56,0.6.4,55467.0,1422.0,27.0,"A fast, low-resource Natural Language Processing and Text Correction library written in Rust.",59.0,59.0,7.0,18,False,2.0,,,
53,Raphtory,Pometry/Raphtory,graph,https://github.com/Pometry/Raphtory,https://github.com/Pometry/Raphtory,,GPL-3.0,2017-05-30 13:15:18,2024-02-29 16:50:49,2024-02-29 16:43:30,51.0,75.0,312.0,257.0,1320.0,2023-12-21 17:32:48,0.7.0,227.0,5.0,30.0,"Blazingly fast, vectorised, parallel, and scalable temporal graph engine for Rust, Python and JavaScript.",5.0,5.0,26.0,18,True,2.0,,,
54,xaynet,xaynetwork/xaynet,ml-frameworks,https://github.com/xaynetwork/xaynet,https://github.com/xaynetwork/xaynet,,Apache-2.0,2019-08-29 08:59:32,2022-08-30 07:37:09,2022-08-30 07:37:08,25.0,5.0,27.0,195.0,2776.0,2021-01-18 12:57:57,0.11.0,,,11.0,Xaynet represents an agnostic Federated Machine Learning framework to build privacy-preserving AI applications.,14.0,14.0,28.0,18,False,2.0,,,
55,pyrus-cramjam,milesgranger/pyrus-cramjam,ml-frameworks,https://github.com/milesgranger/cramjam,https://github.com/milesgranger/cramjam,milesgranger/cramjam,MIT,2020-03-08 07:46:33,2024-03-01 06:40:30,2024-02-24 07:41:25,5.0,9.0,38.0,72.0,107.0,2024-01-26 16:00:57,2.8.1,,,39.0,"Your go-to for easy access to a plethora of compression algorithms, all neatly bundled in one simple installation.",2537.0,2537.0,8.0,18,False,2.0,,,
56,weld,weld-project/weld,ml-frameworks,https://github.com/weld-project/weld,https://github.com/weld-project/weld,,BSD-3-Clause,2016-06-13 05:00:24,2022-06-22 01:07:30,2020-04-04 20:50:54,255.0,72.0,96.0,2980.0,615.0,,,,,3.0,High-performance runtime for data analytics applications.,5.0,5.0,37.0,17,False,2.0,,,
57,Rust-CUDA,RDambrosio016/Rust-CUDA,other,https://github.com/Rust-GPU/Rust-CUDA,https://github.com/Rust-GPU/Rust-CUDA,Rust-GPU/Rust-CUDA,Apache-2.0,2021-10-17 23:37:05,2023-11-09 11:25:37,2022-07-01 21:05:30,103.0,52.0,21.0,2746.0,197.0,2022-02-07 20:44:13,0.3,,,2.0,Ecosystem of libraries and tools for writing and executing fast GPU code fully in Rust.,98.0,98.0,11.0,17,False,1.0,,,
58,redb,cberner/redb,data-loading,https://github.com/cberner/redb,https://github.com/cberner/redb,,Apache-2.0,2018-09-23 18:30:14,2024-02-11 02:29:43,2024-02-11 02:29:43,114.0,3.0,253.0,2706.0,1068.0,2024-01-15 22:30:13,1.5.0,,,38.0,An embedded key-value database in pure Rust.,,,19.0,17,True,3.0,,,
59,weggli,googleprojectzero/weggli,apps,https://github.com/weggli-rs/weggli,https://github.com/weggli-rs/weggli,weggli-rs/weggli,Apache-2.0,2021-09-30 16:06:12,2024-02-06 19:02:36,2024-01-16 14:12:00,123.0,36.0,28.0,2244.0,,2022-05-31 12:23:06,0.2.4,,,3.0,weggli is a fast and robust semantic search tool for C and C++ codebases. It is designed to help security researchers..,86.0,86.0,10.0,17,True,3.0,,,
60,texture-synthesis,EmbarkStudios/texture-synthesis,image,https://github.com/EmbarkStudios/texture-synthesis,https://github.com/EmbarkStudios/texture-synthesis,,Apache-2.0,2019-08-26 08:06:48,2023-01-22 17:30:52,2023-01-22 17:30:50,75.0,11.0,38.0,1736.0,,2021-03-26 11:26:35,0.8.2,4249.0,77.0,14.0,Example-based texture synthesis written in Rust.,117.0,117.0,19.0,17,False,2.0,,,
61,lingua-rs,pemistahl/lingua-rs,nlp,https://github.com/pemistahl/lingua-rs,https://github.com/pemistahl/lingua-rs,,Apache-2.0,2020-06-17 10:47:30,2024-02-28 16:11:09,2024-02-12 19:05:58,31.0,10.0,41.0,796.0,,2023-12-12 20:45:20,1.6.2,,,17.0,"The most accurate natural language detection library for Rust, suitable for short text and mixed-language text.",156.0,156.0,6.0,17,True,2.0,,,
62,datafrog,rust-lang/datafrog,data-loading,https://github.com/rust-lang/datafrog,https://github.com/rust-lang/datafrog,,Apache-2.0,2018-05-16 13:37:32,2022-01-20 20:23:52,2022-01-20 20:23:52,43.0,4.0,6.0,772.0,136.0,,,,,,A lightweight Datalog engine in Rust.,5605.0,5605.0,13.0,17,False,3.0,,,
63,smartcore,smartcorelib/smartcore,ml-frameworks,https://github.com/smartcorelib/smartcore,https://github.com/smartcorelib/smartcore,,Apache-2.0,2019-05-08 05:14:51,2024-02-25 05:17:31,2024-02-25 05:17:30,72.0,65.0,48.0,621.0,,2023-03-20 14:57:05,0.3.1,,,2.0,A comprehensive library for machine learning and numerical computing. The library provides a set of tools for linear..,189.0,189.0,28.0,17,True,2.0,,,
64,milli,meilisearch/milli,apps,https://github.com/meilisearch/milli,https://github.com/meilisearch/milli,,MIT,2020-05-31 12:21:55,2023-04-04 11:21:46,2023-04-04 11:21:46,84.0,,159.0,459.0,,2023-02-22 15:13:18,0.41.3,,,86.0,Search engine library for Meilisearch.,524.0,524.0,41.0,17,True,3.0,,,
65,Peroxide,Axect/Peroxide,ml-frameworks,https://github.com/Axect/Peroxide,https://github.com/Axect/Peroxide,,Apache-2.0,2018-04-20 18:38:06,2024-03-01 03:22:51,2024-03-01 03:22:04,26.0,10.0,19.0,432.0,1439.0,,,,,,"Rust numeric library with R, MATLAB & Python syntax.",152.0,152.0,17.0,17,True,2.0,,,
66,ollama-rs,pepperoni21/ollama-rs,nlp,https://github.com/pepperoni21/ollama-rs,https://github.com/pepperoni21/ollama-rs,,MIT,2023-11-02 16:16:33,2024-02-26 09:05:51,2024-02-26 09:05:50,22.0,,13.0,174.0,99.0,2024-02-24 11:06:44,0.1.7,,,8.0,A Rust library allowing to interact with the Ollama API.,53.0,53.0,10.0,17,True,2.0,,,True
67,graph-rs,sreeise/graph-rs,graph,https://github.com/sreeise/graph-rs-sdk,https://github.com/sreeise/graph-rs-sdk,sreeise/graph-rs-sdk,MIT,2018-12-18 13:17:11,2024-02-20 06:54:28,2024-02-03 14:15:16,21.0,25.0,228.0,96.0,811.0,2024-02-03 14:16:13,1.1.4,,,18.0,Microsoft Graph API client writen in Rust.,38.0,38.0,15.0,17,False,2.0,,,
68,GraphScope,alibaba/GraphScope,graph,https://github.com/alibaba/GraphScope,https://github.com/alibaba/GraphScope,,Apache-2.0,2020-10-28 03:19:33,2024-03-01 09:11:48,2024-03-01 08:03:03,372.0,291.0,1056.0,3074.0,,2024-01-25 03:10:56,0.26.0,109.0,2.0,30.0,GraphScope: A One-Stop Large-Scale Graph Computing System from Alibaba |.,,,62.0,16,True,3.0,,,
