,name,github_id,category,github_url,homepage,updated_github_id,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending,labels,new_addition
26,fst,BurntSushi/fst,data-loading,https://github.com/BurntSushi/fst,https://github.com/BurntSushi/fst,,Unlicense,2015-09-05 00:25:46,2023-05-27 19:11:24,2023-05-23 16:47:03,101.0,23.0,59.0,1598.0,269.0,,,,,,Represent large sets and maps compactly with finite state transducers.,9982.0,9982.0,25.0,20,True,2.0,-1.0,,
27,delta-rs,delta-io/delta-rs,data-loading,https://github.com/delta-io/delta-rs,https://github.com/delta-io/delta-rs,,Apache-2.0,2020-04-26 03:48:06,2023-08-01 05:47:46,2023-08-01 05:44:12,236.0,191.0,372.0,1287.0,,2023-07-27 16:20:46,python-v0.10.1,,,42.0,"A native Rust library for Delta Lake, with bindings into Python.",240.0,240.0,94.0,20,True,2.0,,,
28,rust-numpy,PyO3/rust-numpy,ml-frameworks,https://github.com/PyO3/rust-numpy,https://github.com/PyO3/rust-numpy,,BSD-2-Clause,2017-04-21 06:36:48,2023-07-09 08:36:55,2023-07-09 07:15:28,84.0,3.0,105.0,881.0,,2023-05-31 16:18:48,0.19.0,,,24.0,PyO3-based Rust bindings of the NumPy C-API.,2592.0,2592.0,40.0,20,True,1.0,,,
29,whatlang-rs,greyblake/whatlang-rs,nlp,https://github.com/greyblake/whatlang-rs,https://github.com/greyblake/whatlang-rs,,MIT,2016-11-05 21:26:51,2022-12-10 11:48:25,2022-12-10 11:48:25,58.0,7.0,46.0,875.0,557.0,2022-10-23 14:15:03,0.16.2,,,4.0,Natural language detection library for Rust. Try demo online: https://whatlang.org/.,1402.0,1402.0,23.0,20,True,1.0,,,
30,sonic,valeriansaliou/sonic,apps,https://github.com/valeriansaliou/sonic,https://github.com/valeriansaliou/sonic,,MPL-2.0,2019-02-26 13:16:58,2023-07-11 09:09:05,2023-01-08 19:14:11,527.0,59.0,197.0,18423.0,678.0,2022-10-20 08:47:16,1.4.0,,,25.0,"Fast, lightweight & schema-less search backend. An alternative to Elasticsearch that runs on a few MBs of RAM.",,,36.0,19,True,2.0,,,
31,datafuse,datafuselabs/datafuse,data-loading,https://github.com/datafuselabs/databend,https://github.com/datafuselabs/databend,datafuselabs/databend,,2020-10-10 06:04:42,2023-08-01 09:12:46,2023-08-01 07:42:41,622.0,615.0,3642.0,6258.0,,2023-07-30 16:04:08,1.2.42-nightly,11649.0,3883.0,100.0,A modern cloud data warehouse focusing on reducing cost and complexity for your massive-scale analytics needs. Open..,,,195.0,19,False,3.0,,,
32,evcxr,google/evcxr,ml-frameworks,https://github.com/evcxr/evcxr,https://github.com/evcxr/evcxr,evcxr/evcxr,,2018-09-25 10:19:22,2023-07-21 00:06:20,2023-07-20 23:52:09,195.0,83.0,126.0,4593.0,,2023-07-13 01:54:09,0.15.1,2720.0,247.0,5.0,,154.0,154.0,45.0,19,False,1.0,,,
33,zombodb,zombodb/zombodb,apps,https://github.com/zombodb/zombodb,https://github.com/zombodb/zombodb,,,2015-07-17 16:53:20,2023-07-28 19:21:21,2023-07-28 18:53:07,203.0,9.0,646.0,4439.0,1589.0,2023-07-28 19:21:22,3000.1.24,10977.0,135.0,100.0,Making Postgres and Elasticsearch work together like it's 2023.,,,32.0,19,False,2.0,-1.0,,
34,quickwit,quickwit-inc/quickwit,apps,https://github.com/quickwit-oss/quickwit,https://github.com/quickwit-oss/quickwit,quickwit-oss/quickwit,,2021-04-13 22:45:40,2023-08-01 08:52:59,2023-07-28 13:47:13,192.0,365.0,1242.0,3970.0,,2023-07-28 20:44:42,0.6.3,2630.0,105.0,14.0,Sub-second search & analytics engine on cloud storage.,77.0,77.0,49.0,19,False,2.0,,,
35,burn,burn-rs/burn,ml-frameworks,https://github.com/burn-rs/burn,https://github.com/burn-rs/burn,,Apache-2.0,2022-07-18 23:11:45,2023-08-01 08:10:41,2023-07-31 19:46:37,86.0,60.0,89.0,2636.0,,2023-07-25 15:38:27,0.8.0,,,6.0,Burn - A Flexible and Comprehensive Deep Learning Framework in Rust.,59.0,59.0,22.0,19,True,1.0,,,True
36,rerun,rerun-io/rerun,image,https://github.com/rerun-io/rerun,https://github.com/rerun-io/rerun,,Apache-2.0,2022-04-08 07:30:05,2023-08-01 08:47:39,2023-07-31 15:49:49,108.0,471.0,623.0,2617.0,,2023-07-27 20:07:03,0.8.0,244.0,40.0,12.0,"Log images, point clouds, etc, and visualize them effortlessly. Built in Rust using egui.",16.0,16.0,22.0,19,True,2.0,,,
37,chat-ai-desktop,sonnylazuardi/chat-ai-desktop,apps,https://github.com/sonnylazuardi/chat-ai-desktop,https://github.com/sonnylazuardi/chat-ai-desktop,,MIT,2022-12-04 07:57:40,2023-03-20 10:17:14,2023-03-20 10:17:05,172.0,31.0,18.0,1814.0,76.0,2023-03-20 02:13:27,0.5.0,17559.0,3511.0,3.0,Unofficial ChatGPT desktop app for Mac & Windows menubar using Tauri & Rust.,,,6.0,19,True,2.0,,,
38,tract,sonos/tract,ml-frameworks,https://github.com/sonos/tract,https://github.com/sonos/tract,,,2017-08-07 09:31:26,2023-08-01 08:56:29,2023-07-31 11:12:43,162.0,25.0,152.0,1766.0,,2023-06-14 15:00:01,0.20.7,6056.0,168.0,72.0,"Tiny, no-nonsense, self-contained, Tensorflow and ONNX inference.",23.0,23.0,59.0,19,False,1.0,,,
39,imageproc,image-rs/imageproc,image,https://github.com/image-rs/imageproc,https://github.com/image-rs/imageproc,,MIT,2015-09-27 18:11:32,2023-07-20 04:48:45,2023-05-30 07:27:34,128.0,76.0,110.0,588.0,672.0,,,,,,Image processing operations.,3065.0,3065.0,63.0,19,True,2.0,,,
40,sprs,vbarrielle/sprs,ml-frameworks,https://github.com/sparsemat/sprs,https://github.com/sparsemat/sprs,sparsemat/sprs,Apache-2.0,2015-05-17 19:01:01,2023-05-27 12:55:19,2023-05-27 12:54:26,39.0,44.0,102.0,346.0,1109.0,,,,,,sparse linear algebra library for rust.,931.0,931.0,32.0,19,True,1.0,,,
41,fancy-regex,fancy-regex/fancy-regex,nlp,https://github.com/fancy-regex/fancy-regex,https://github.com/fancy-regex/fancy-regex,,MIT,2018-10-02 17:55:03,2023-08-01 05:21:24,2023-06-24 02:45:25,29.0,7.0,24.0,345.0,,2022-04-28 06:39:51,0.10.0,,,2.0,Rust library for regular expressions using fancy features like look-around and backreferences.,7666.0,7666.0,18.0,19,True,2.0,,,
42,lindera,lindera-morphology/lindera,nlp,https://github.com/lindera-morphology/lindera,https://github.com/lindera-morphology/lindera,,MIT,2020-01-22 14:27:57,2023-07-27 12:29:52,2023-07-27 12:29:52,35.0,11.0,65.0,295.0,,2023-07-10 13:07:52,0.27.0,988.0,23.0,60.0,A morphological analysis library.,728.0,728.0,15.0,19,True,2.0,,,
43,lance,eto-ai/lance,data-loading,https://github.com/lancedb/lance,https://github.com/lancedb/lance,lancedb/lance,Apache-2.0,2022-07-07 22:29:29,2023-07-31 22:14:53,2023-07-30 03:25:28,97.0,91.0,290.0,2448.0,,2023-07-27 03:47:21,0.5.10,,,70.0,Modern columnar data format for ML and LLMs implemented in Rust. Convert from parquet in 2 lines of code for 100x..,12.0,12.0,28.0,18,True,3.0,,,
44,rust-bert,guillaume-be/rust-bert,nlp,https://github.com/guillaume-be/rust-bert,https://github.com/guillaume-be/rust-bert,,Apache-2.0,2020-01-25 09:40:07,2023-07-31 17:31:12,2023-07-16 08:46:46,163.0,33.0,143.0,1990.0,,,,,,,"Rust native ready-to-use NLP pipelines and transformer-based models (BERT, DistilBERT, GPT2,...).",395.0,395.0,38.0,18,True,2.0,-1.0,,
45,rusty-machine,AtheMathmo/rusty-machine,ml-frameworks,https://github.com/AtheMathmo/rusty-machine,https://github.com/AtheMathmo/rusty-machine,,MIT,2015-11-14 05:55:27,2020-07-10 17:17:37,2020-02-14 18:25:14,149.0,33.0,67.0,1235.0,532.0,,,,,,Machine Learning library for Rust.,428.0,428.0,20.0,18,False,2.0,,,
46,smartcore,smartcorelib/smartcore,ml-frameworks,https://github.com/smartcorelib/smartcore,https://github.com/smartcorelib/smartcore,,Apache-2.0,2019-05-08 05:14:51,2023-06-22 16:56:46,2023-06-22 16:56:42,65.0,64.0,45.0,555.0,,2023-03-20 14:57:05,0.3.1,,,2.0,A comprehensive library for machine learning and numerical computing. The library provides a set of tools for linear..,141.0,141.0,26.0,18,True,2.0,,,
47,xaynet,xaynetwork/xaynet,ml-frameworks,https://github.com/xaynetwork/xaynet,https://github.com/xaynetwork/xaynet,,Apache-2.0,2019-08-29 08:59:32,2022-08-30 07:37:09,2022-08-30 07:37:08,24.0,5.0,27.0,195.0,2776.0,2021-01-18 12:57:57,0.11.0,,,11.0,Xaynet represents an agnostic Federated Machine Learning framework to build privacy-preserving AI applications.,14.0,14.0,28.0,18,True,2.0,,,
48,bloop,BloopAI/bloop,apps,https://github.com/BloopAI/bloop,https://github.com/BloopAI/bloop,,,2022-12-10 14:04:30,2023-08-01 08:26:45,2023-08-01 08:26:43,392.0,21.0,48.0,7223.0,,2023-07-28 09:40:55,0.4.10,23890.0,2986.0,22.0,bloop is a fast code search engine written in Rust.,,,16.0,17,False,3.0,,,True
49,weld,weld-project/weld,ml-frameworks,https://github.com/weld-project/weld,https://github.com/weld-project/weld,,BSD-3-Clause,2016-06-13 05:00:24,2022-06-22 01:07:30,2020-04-04 20:50:54,256.0,72.0,96.0,2946.0,615.0,,,,,3.0,High-performance runtime for data analytics applications.,4.0,4.0,37.0,17,False,2.0,,,
50,GraphScope,alibaba/GraphScope,graph,https://github.com/alibaba/GraphScope,https://github.com/alibaba/GraphScope,,Apache-2.0,2020-10-28 03:19:33,2023-08-01 09:01:36,2023-08-01 08:46:09,326.0,228.0,953.0,2632.0,,2023-07-04 12:26:02,0.23.0,96.0,3.0,27.0,GraphScope: A One-Stop Large-Scale Graph Computing System from Alibaba.,,,52.0,17,True,2.0,,,
51,Rust-CUDA,RDambrosio016/Rust-CUDA,other,https://github.com/Rust-GPU/Rust-CUDA,https://github.com/Rust-GPU/Rust-CUDA,Rust-GPU/Rust-CUDA,Apache-2.0,2021-10-17 23:37:05,2023-03-30 01:11:09,2022-07-01 21:05:30,92.0,47.0,19.0,2478.0,197.0,2022-02-07 20:44:13,0.3,,,2.0,Ecosystem of libraries and tools for writing and executing fast GPU code fully in Rust.,94.0,94.0,11.0,17,False,1.0,,,
52,redb,cberner/redb,data-loading,https://github.com/cberner/redb,https://github.com/cberner/redb,,Apache-2.0,2018-09-23 18:30:14,2023-07-29 16:29:55,2023-07-29 16:29:54,90.0,4.0,198.0,2058.0,964.0,2023-07-16 22:00:22,1.0.5,,,33.0,An embedded key-value database in pure Rust.,,,14.0,17,True,3.0,,,True
53,texture-synthesis,EmbarkStudios/texture-synthesis,image,https://github.com/EmbarkStudios/texture-synthesis,https://github.com/EmbarkStudios/texture-synthesis,,Apache-2.0,2019-08-26 08:06:48,2023-01-22 17:30:52,2023-01-22 17:30:50,76.0,11.0,38.0,1719.0,,2021-03-26 11:26:35,0.8.2,3815.0,79.0,14.0,Example-based texture synthesis written in Rust.,115.0,115.0,19.0,17,True,2.0,,,
54,datafrog,rust-lang/datafrog,data-loading,https://github.com/rust-lang/datafrog,https://github.com/rust-lang/datafrog,,Apache-2.0,2018-05-16 13:37:32,2022-01-20 20:23:52,2022-01-20 20:23:52,41.0,4.0,6.0,728.0,136.0,,,,,,A lightweight Datalog engine in Rust.,5571.0,5571.0,13.0,17,False,3.0,,,
55,argmin,argmin-rs/argmin,ml-frameworks,https://github.com/argmin-rs/argmin,https://github.com/argmin-rs/argmin,,Apache-2.0,2018-07-22 10:09:33,2023-07-17 04:09:03,2023-06-21 20:20:00,65.0,19.0,73.0,715.0,,2023-02-20 20:18:55,argmin-v0.8.1,,,25.0,Mathematical optimization in pure Rust.,272.0,272.0,32.0,17,True,2.0,,,
56,lingua-rs,pemistahl/lingua-rs,nlp,https://github.com/pemistahl/lingua-rs,https://github.com/pemistahl/lingua-rs,,Apache-2.0,2020-06-17 10:47:30,2023-07-31 16:38:28,2023-07-07 14:39:13,27.0,7.0,32.0,710.0,,2023-06-13 17:47:59,1.5.0,,,14.0,"The most accurate natural language detection library for Rust, suitable for long and short text alike.",83.0,83.0,6.0,17,True,2.0,,,
57,nlprule,bminixhofer/nlprule,nlp,https://github.com/bminixhofer/nlprule,https://github.com/bminixhofer/nlprule,,Apache-2.0,2020-07-19 16:24:54,2023-05-23 00:44:59,2022-02-04 11:05:28,39.0,20.0,29.0,535.0,,2021-04-24 09:12:56,0.6.4,29251.0,914.0,27.0,"A fast, low-resource Natural Language Processing and Text Correction library written in Rust.",52.0,52.0,7.0,17,False,2.0,,,
58,milli,meilisearch/milli,apps,https://github.com/meilisearch/milli,https://github.com/meilisearch/milli,,MIT,2020-05-31 12:21:55,2023-04-04 11:21:46,2023-04-04 11:21:46,86.0,,159.0,458.0,,2023-02-22 15:13:18,0.41.3,,,86.0,Search engine library for Meilisearch.,519.0,519.0,41.0,17,True,3.0,-2.0,,
59,Peroxide,Axect/Peroxide,ml-frameworks,https://github.com/Axect/Peroxide,https://github.com/Axect/Peroxide,,Apache-2.0,2018-04-20 18:38:06,2023-06-24 15:01:20,2023-06-24 15:01:06,27.0,11.0,18.0,403.0,1379.0,,,,,,"Rust numeric library with R, MATLAB & Python syntax.",115.0,115.0,17.0,17,True,2.0,,,
60,gap_statistic,milesgranger/gap_statistic,ml-frameworks,https://github.com/milesgranger/gap_statistic,https://github.com/milesgranger/gap_statistic,,Unlicense,2016-04-25 11:22:18,2023-07-31 04:21:34,2023-07-31 04:15:48,46.0,4.0,33.0,193.0,135.0,2023-07-31 04:21:35,2.0.3,427.0,6.0,15.0,Dynamically get the suggested clusters in the data for unsupervised learning.,39.0,39.0,6.0,17,True,2.0,,,
61,pyrus-cramjam,milesgranger/pyrus-cramjam,ml-frameworks,https://github.com/milesgranger/pyrus-cramjam,https://github.com/milesgranger/pyrus-cramjam,,MIT,2020-03-08 07:46:33,2023-07-29 11:24:25,2023-07-29 11:24:21,2.0,2.0,32.0,59.0,88.0,2023-07-29 05:22:30,2.7.0,,,35.0,Thin Python wrapper to de/compression algorithms in Rust - lightweight & no dependencies.,1536.0,1536.0,4.0,17,False,2.0,,,
62,rust,tensorflow/rust,ml-frameworks,https://github.com/tensorflow/rust,https://github.com/tensorflow/rust,,Apache-2.0,2016-02-05 00:32:17,2023-07-29 20:23:17,2023-07-29 20:23:17,390.0,51.0,125.0,4589.0,878.0,,,,,,Rust language bindings for TensorFlow.,,,47.0,16,True,2.0,,['binding'],
63,arroyo,ArroyoSystems/arroyo,data-loading,https://github.com/ArroyoSystems/arroyo,https://github.com/ArroyoSystems/arroyo,,Apache-2.0,2023-03-31 17:41:56,2023-08-01 00:34:57,2023-08-01 00:34:48,102.0,25.0,31.0,2298.0,223.0,2023-07-17 23:09:32,0.4.1,,,4.0,Distributed stream processing engine in Rust.,,,8.0,16,True,3.0,4.0,,
64,vega,rajasekarv/vega,analysis,https://github.com/rajasekarv/vega,https://github.com/rajasekarv/vega,,Apache-2.0,2019-10-22 19:13:09,2022-04-18 16:10:37,2021-06-29 20:02:50,200.0,32.0,31.0,2175.0,416.0,,,,,,A new arguably faster implementation of Apache Spark from scratch in Rust.,5.0,5.0,22.0,16,False,1.0,,,
65,weggli,googleprojectzero/weggli,apps,https://github.com/weggli-rs/weggli,https://github.com/weggli-rs/weggli,weggli-rs/weggli,Apache-2.0,2021-09-30 16:06:12,2022-12-06 13:49:54,2022-12-06 13:49:53,115.0,30.0,27.0,2113.0,,2022-05-31 12:23:06,0.2.4,,,3.0,weggli is a fast and robust semantic search tool for C and C++ codebases. It is designed to help security researchers..,84.0,84.0,9.0,16,True,3.0,,,
66,juice,spearow/juice,ml-frameworks,https://github.com/spearow/juice,https://github.com/spearow/juice,,,2017-01-14 21:27:49,2023-06-21 22:54:43,2023-03-25 05:50:40,76.0,31.0,54.0,1045.0,1434.0,,,,,,The Hacker's Machine Learning Engine.,57.0,57.0,47.0,16,False,2.0,,,
67,rustlearn,maciejkula/rustlearn,ml-frameworks,https://github.com/maciejkula/rustlearn,https://github.com/maciejkula/rustlearn,,Apache-2.0,2015-12-03 21:48:17,2021-06-07 09:09:59,2020-06-21 02:01:58,52.0,10.0,5.0,593.0,76.0,2018-07-29 21:02:49,0.5.0,,,4.0,Machine learning crate for Rust.,121.0,121.0,9.0,16,False,2.0,,,
68,mosec,mosecorg/mosec,mlops,https://github.com/mosecorg/mosec,https://github.com/mosecorg/mosec,,Apache-2.0,2021-03-13 04:07:20,2023-07-31 16:14:28,2023-07-25 01:18:13,41.0,15.0,74.0,549.0,,2023-06-21 03:26:04,0.7.2,,,36.0,"A high-performance ML model serving framework, offers dynamic batching and CPU/GPU pipelines to fully exploit your..",21.0,21.0,10.0,16,True,1.0,,,
69,rustface,atomashpolskiy/rustface,image,https://github.com/atomashpolskiy/rustface,https://github.com/atomashpolskiy/rustface,,,2017-12-21 20:24:40,2021-11-10 17:08:18,2021-11-10 17:07:53,30.0,4.0,17.0,344.0,176.0,2020-11-02 08:22:28,0.1.6,,,3.0,Face detection library for the Rust programming language.,222.0,222.0,7.0,16,False,3.0,,,
