,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,updated_github_id,trending,labels,new_addition
68,pgvectorscale,timescale/pgvectorscale,ml-frameworks,https://github.com/timescale/pgvectorscale,https://github.com/timescale/pgvectorscale,PostgreSQL,2023-07-01 01:05:05,2024-12-18 22:36:27,2024-12-18 22:36:25,63.0,27.0,32.0,1508.0,,2024-11-19 23:26:02,0.5.1,17905.0,1119.0,8.0,"A complement to pgvector for high performance, cost efficient vector search on large workloads.",,,14.0,17,False,2.0,,,,True
69,rusty-machine,AtheMathmo/rusty-machine,ml-frameworks,https://github.com/AtheMathmo/rusty-machine,https://github.com/AtheMathmo/rusty-machine,MIT,2015-11-14 05:55:27,2020-07-10 17:17:37,2020-02-14 18:25:14,147.0,33.0,67.0,1257.0,532.0,,,,,,Machine Learning library for Rust.,456.0,456.0,20.0,17,False,2.0,,,,
70,RustQuant,avhz/RustQuant,apps,https://github.com/avhz/RustQuant,https://github.com/avhz/RustQuant,Apache-2.0,2022-08-31 10:03:24,2024-11-24 23:26:41,2024-11-24 23:26:40,135.0,28.0,97.0,1206.0,,2024-11-23 00:15:01,RustQuant_stochastics-v0.4.0,,,100.0,Rust library for quantitative finance.,23.0,23.0,43.0,17,True,3.0,,,,
71,argmin,argmin-rs/argmin,ml-frameworks,https://github.com/argmin-rs/argmin,https://github.com/argmin-rs/argmin,Apache-2.0,2018-07-22 10:09:33,2024-11-26 04:59:54,2024-10-27 06:16:27,84.0,33.0,98.0,1029.0,,2024-02-27 15:15:01,argmin-v0.10.0,,,33.0,Numerical optimization in pure Rust.,604.0,604.0,41.0,17,True,2.0,,,,
72,lingua-rs,pemistahl/lingua-rs,nlp,https://github.com/pemistahl/lingua-rs,https://github.com/pemistahl/lingua-rs,Apache-2.0,2020-06-17 10:47:30,2024-12-31 18:32:24,2024-12-31 08:09:00,41.0,13.0,46.0,907.0,,2023-12-12 20:45:20,1.6.2,,,17.0,"The most accurate natural language detection library for Rust, suitable for short text and mixed-language text.",213.0,213.0,6.0,17,True,2.0,,,,
73,mosec,mosecorg/mosec,mlops,https://github.com/mosecorg/mosec,https://github.com/mosecorg/mosec,Apache-2.0,2021-03-13 04:07:20,2025-01-01 02:56:26,2024-12-27 14:27:40,61.0,14.0,87.0,806.0,,2024-11-18 12:33:43,0.9.0,,,47.0,"A high-performance ML model serving framework, offers dynamic batching and CPU/GPU pipelines to fully exploit your..",58.0,58.0,14.0,17,True,2.0,,,,
74,datafrog,rust-lang/datafrog,data-loading,https://github.com/rust-lang/datafrog,https://github.com/rust-lang/datafrog,Apache-2.0,2018-05-16 13:37:32,2022-01-20 20:23:52,2022-01-20 20:23:52,42.0,6.0,6.0,804.0,136.0,,,,,,A lightweight Datalog engine in Rust.,5679.0,5679.0,13.0,17,False,3.0,,,,
75,nnsplit,bminixhofer/nnsplit,nlp,https://github.com/segment-any-text/wtpsplit,https://github.com/segment-any-text/wtpsplit,MIT,2020-01-31 10:34:17,2024-12-14 11:06:27,2024-12-14 10:59:54,42.0,4.0,76.0,796.0,,2024-12-14 11:06:27,2.1.2,,,29.0,"Toolkit to segment text into sentences or other semantic units in a robust, efficient and adaptable way.",63.0,63.0,10.0,17,True,2.0,segment-any-text/wtpsplit,,,
76,milli,meilisearch/milli,apps,https://github.com/meilisearch/milli,https://github.com/meilisearch/milli,MIT,2020-05-31 12:21:55,2023-04-04 11:21:46,2023-04-04 11:21:46,81.0,,159.0,465.0,,2023-02-22 15:13:18,0.41.3,,,86.0,Search engine library for Meilisearch.,525.0,525.0,41.0,17,False,3.0,,,,
77,text-splitter,benbrandt/text-splitter,nlp,https://github.com/benbrandt/text-splitter,https://github.com/benbrandt/text-splitter,MIT,2023-04-07 11:54:39,2024-12-31 07:01:33,2024-12-31 07:01:31,19.0,7.0,19.0,312.0,,2024-12-14 20:50:07,0.20.0,,,57.0,"Split text into semantic chunks, up to a desired chunk size. Supports calculating length by characters and tokens, and..",217.0,217.0,7.0,17,True,2.0,,,,
78,graph-rs,sreeise/graph-rs,graph,https://github.com/sreeise/graph-rs-sdk,https://github.com/sreeise/graph-rs-sdk,MIT,2018-12-18 13:17:11,2024-10-10 10:05:14,2024-10-10 10:04:23,31.0,22.0,249.0,115.0,961.0,2024-10-10 10:05:14,2.0.3,,,21.0,Microsoft Graph API Client And Identity Platform Client in Rust.,62.0,62.0,16.0,17,True,3.0,sreeise/graph-rs-sdk,,,
79,weggli,googleprojectzero/weggli,apps,https://github.com/weggli-rs/weggli,https://github.com/weggli-rs/weggli,Apache-2.0,2021-09-30 16:06:12,2024-07-12 16:50:14,2024-01-16 14:12:00,128.0,37.0,29.0,2354.0,,2022-05-31 12:23:06,0.2.4,,,3.0,weggli is a fast and robust semantic search tool for C and C++ codebases. It is designed to help security researchers..,86.0,86.0,10.0,16,True,3.0,weggli-rs/weggli,,,
80,lsp-ai,SilasMarvin/lsp-ai,apps,https://github.com/SilasMarvin/lsp-ai,https://github.com/SilasMarvin/lsp-ai,MIT,2023-11-24 17:08:42,2024-12-18 16:30:42,2024-12-18 16:30:39,79.0,21.0,32.0,2286.0,,2024-09-24 14:49:55,0.7.1,1006.0,143.0,12.0,"LSP-AI is an open-source language server that serves as a backend for AI-powered functionality, designed to assist and..",,,8.0,16,True,3.0,,,,
81,vega,rajasekarv/vega,analysis,https://github.com/rajasekarv/vega,https://github.com/rajasekarv/vega,Apache-2.0,2019-10-22 19:13:09,2022-04-18 16:10:37,2021-06-29 20:02:50,204.0,34.0,31.0,2238.0,416.0,,,,,,A new arguably faster implementation of Apache Spark from scratch in Rust.,5.0,5.0,22.0,16,False,1.0,,,,
82,trieve,devflowinc/trieve,apps,https://github.com/devflowinc/trieve,https://github.com/devflowinc/trieve,,2023-03-26 19:45:53,2025-01-01 00:53:57,2024-12-31 23:02:03,149.0,14.0,1012.0,1758.0,,2024-12-06 20:23:50,0.13.0,,,6.0,"All-in-one infrastructure for search, recommendations, RAG, and analytics offered via API.",4.0,4.0,53.0,16,False,3.0,,,,True
83,lnx,lnx-search/lnx,apps,https://github.com/lnx-search/lnx,https://github.com/lnx-search/lnx,MIT,2021-08-13 15:05:22,2024-12-29 12:55:35,2024-12-29 12:55:31,46.0,36.0,42.0,1266.0,510.0,2022-10-05 16:57:07,0.9.0-master,,,18.0,"Insanely fast, Feature-rich searching. lnx is the adaptable, typo tollerant deployment of the tantivy search engine.",,,4.0,16,True,3.0,,,,
84,juice,spearow/juice,ml-frameworks,https://github.com/fff-rs/juice,https://github.com/fff-rs/juice,,2017-01-14 21:27:49,2024-07-22 18:07:55,2024-04-25 07:43:59,76.0,31.0,54.0,1116.0,1438.0,,,,,,The Hacker's Machine Learning Engine.,57.0,57.0,48.0,16,False,2.0,fff-rs/juice,,,
85,rustlearn,maciejkula/rustlearn,ml-frameworks,https://github.com/maciejkula/rustlearn,https://github.com/maciejkula/rustlearn,Apache-2.0,2015-12-03 21:48:17,2021-06-07 09:09:59,2020-06-21 02:01:58,55.0,11.0,6.0,629.0,76.0,2018-07-29 21:02:49,0.5.0,,,4.0,Machine learning crate for Rust.,136.0,136.0,9.0,16,False,2.0,,,,
86,cleora,Synerise/cleora,ml-frameworks,https://github.com/BaseModelAI/cleora,https://github.com/BaseModelAI/cleora,,2020-11-05 17:16:06,2024-11-28 16:28:51,2024-11-28 16:28:51,52.0,1.0,23.0,495.0,122.0,2024-11-24 21:52:40,2.0.0,3101.0,62.0,9.0,"Cleora AI is a general-purpose open-source model for efficient, scalable learning of stable and inductive entity..",39.0,39.0,14.0,16,False,2.0,BaseModelAI/cleora,,,
87,rustface,atomashpolskiy/rustface,image,https://github.com/atomashpolskiy/rustface,https://github.com/atomashpolskiy/rustface,,2017-12-21 20:24:40,2024-04-04 09:23:25,2024-04-04 09:23:22,33.0,5.0,17.0,403.0,183.0,2020-11-02 08:22:28,0.1.6,,,3.0,Face detection library for the Rust programming language.,236.0,236.0,7.0,16,False,3.0,,,,
88,granne,granne/granne,ml-frameworks,https://github.com/granne/granne,https://github.com/granne/granne,MIT,2019-12-06 09:12:47,2024-07-08 15:36:08,2021-05-19 16:09:39,24.0,9.0,9.0,316.0,203.0,2021-06-06 12:58:39,0.5.2,,,3.0,Graph-based Approximate Nearest Neighbor Search.,16.0,16.0,6.0,16,False,2.0,,,,
89,gap_statistic,milesgranger/gap_statistic,ml-frameworks,https://github.com/milesgranger/gap_statistic,https://github.com/milesgranger/gap_statistic,Unlicense,2016-04-25 11:22:18,2024-07-31 13:08:38,2023-07-31 04:15:48,46.0,6.0,33.0,216.0,135.0,2023-07-31 04:21:35,2.0.3,647.0,8.0,15.0,Dynamically get the suggested clusters in the data for unsupervised learning.,69.0,69.0,6.0,16,False,2.0,,,,
90,faiss-rs,Enet4/faiss-rs,ml-frameworks,https://github.com/Enet4/faiss-rs,https://github.com/Enet4/faiss-rs,Apache-2.0,2018-01-27 21:50:14,2024-09-18 17:05:05,2024-09-18 17:05:05,34.0,10.0,27.0,205.0,313.0,2023-08-26 11:09:33,0.12.1,,,12.0,Rust language bindings for Faiss.,35.0,35.0,11.0,16,True,2.0,,,['binding'],
91,graphlib,purpleprotocol/graphlib,graph,https://github.com/purpleprotocol/graphlib,https://github.com/purpleprotocol/graphlib,MIT,2019-03-14 12:52:32,2023-01-14 18:45:42,2021-11-09 12:03:42,14.0,7.0,23.0,194.0,172.0,2021-11-09 12:06:19,0.6.3,,,19.0,Simple but powerful graph library for Rust.,48.0,48.0,12.0,16,False,3.0,,,,
92,rust,tensorflow/rust,ml-frameworks,https://github.com/tensorflow/rust,https://github.com/tensorflow/rust,Apache-2.0,2016-02-05 00:32:17,2024-08-13 03:06:01,2023-12-03 01:03:41,420.0,63.0,127.0,5232.0,883.0,,,,,,Rust language bindings for TensorFlow.,,,49.0,15,False,2.0,,,['binding'],
93,aici,microsoft/aici,nlp,https://github.com/microsoft/aici,https://github.com/microsoft/aici,MIT,2023-09-26 21:33:16,2024-11-10 19:03:57,2024-11-10 19:03:57,79.0,34.0,41.0,1974.0,,2024-04-29 20:31:19,0.2.1,487.0,40.0,12.0,AICI: Prompts as (Wasm) Programs.,,,10.0,15,True,2.0,,,,
94,bayard,bayard-search/bayard,apps,https://github.com/mosuka/bayard,https://github.com/mosuka/bayard,MIT,2019-11-01 09:54:55,2023-03-06 15:17:06,2022-10-11 12:50:46,72.0,7.0,40.0,1858.0,,2022-08-03 06:37:23,0.9.0,38.0,0.0,18.0,A full-text search and indexing server written in Rust.,18.0,18.0,13.0,15,False,3.0,mosuka/bayard,,,
95,dfdx,coreylowman/dfdx,ml-frameworks,https://github.com/coreylowman/dfdx,https://github.com/coreylowman/dfdx,,2021-10-12 02:58:54,2024-07-23 02:05:58,2024-01-25 19:46:50,100.0,67.0,389.0,1763.0,,2023-07-27 13:15:10,0.13.0,,,8.0,"Deep learning in Rust, with shape checked tensors and neural networks.",92.0,92.0,39.0,15,False,2.0,,,,
96,TensorZero,tensorzero/tensorzero,mlops,https://github.com/tensorzero/tensorzero,https://github.com/tensorzero/tensorzero,Apache-2.0,2024-07-16 21:00:53,2024-12-31 22:03:29,2024-12-31 19:35:39,76.0,79.0,235.0,1615.0,,2024-12-28 03:08:19,2024.12.3,,,15.0,"TensorZero creates a feedback loop for optimizing LLM applications turning production data into smarter, faster, and..",,,10.0,15,True,3.0,,2.0,,
97,whatlang-rs,greyblake/whatlang-rs,nlp,https://github.com/greyblake/whatlang-rs,https://github.com/greyblake/whatlang-rs,MIT,2016-11-05 21:26:51,2024-03-16 15:51:08,2024-03-16 15:51:07,56.0,8.0,47.0,982.0,569.0,2022-10-23 14:15:03,0.16.2,,,4.0,Natural language detection library for Rust. Try demo online: https://whatlang.org/.,,,24.0,15,True,2.0,,,,
98,ratchet,huggingface/ratchet,ml-frameworks,https://github.com/huggingface/ratchet,https://github.com/huggingface/ratchet,MIT,2024-01-11 15:00:17,2024-11-23 21:02:58,2024-11-23 08:30:22,34.0,28.0,65.0,649.0,1254.0,,,,,,A cross-platform browser ML framework.,4.0,4.0,14.0,15,True,2.0,,,,
99,onnxruntime-rs,nbigaouette/onnxruntime-rs,ml-frameworks,https://github.com/nbigaouette/onnxruntime-rs,https://github.com/nbigaouette/onnxruntime-rs,Apache-2.0,2020-08-04 03:04:15,2024-03-06 16:33:46,2022-07-19 00:34:22,71.0,31.0,20.0,283.0,447.0,,,,,,Rust wrapper for Microsoft's ONNX Runtime (version 1.8).,181.0,181.0,9.0,15,False,2.0,,,['binding'],
100,kornia-rs,kornia/kornia-rs,image,https://github.com/kornia/kornia-rs,https://github.com/kornia/kornia-rs,Apache-2.0,2022-03-05 16:55:17,2024-12-31 17:30:04,2024-12-31 17:30:04,19.0,35.0,36.0,232.0,,2024-10-28 09:24:25,0.1.7,,,7.0,Low-level 3D Computer Vision library in Rust.,13.0,13.0,9.0,15,True,3.0,,,,
101,rs-natural,christophertrml/rs-natural,nlp,https://github.com/lexi-sh/rs-natural,https://github.com/lexi-sh/rs-natural,MIT,2014-07-27 22:26:18,2023-02-11 03:58:48,2020-02-13 07:12:11,30.0,2.0,7.0,230.0,97.0,,,,,,Natural Language Processing for Rust.,319.0,319.0,14.0,15,False,2.0,lexi-sh/rs-natural,,,
102,Oxen,Oxen-AI/Oxen,data-loading,https://github.com/Oxen-AI/Oxen,https://github.com/Oxen-AI/Oxen,Apache-2.0,2022-04-21 04:26:22,2024-12-31 20:08:58,2024-12-28 18:35:05,13.0,16.0,20.0,210.0,,2024-12-31 20:21:06,0.24.3,9701.0,808.0,100.0,"Oxen.ai's core rust library, server, and CLI.",1.0,1.0,17.0,15,True,3.0,,,,
103,erdos,erdos-project/erdos,apps,https://github.com/erdos-project/erdos,https://github.com/erdos-project/erdos,Apache-2.0,2018-11-05 20:19:05,2022-08-27 19:25:37,2022-08-27 19:25:37,40.0,12.0,31.0,201.0,536.0,,,,,5.0,Dataflow system for building self-driving car and robotics applications.,14.0,14.0,10.0,15,False,3.0,,,,
104,leaf,autumnai/leaf,ml-frameworks,https://github.com/autumnai/leaf,https://github.com/autumnai/leaf,Apache-2.0,2015-10-26 08:20:56,2024-03-20 09:51:14,2018-01-14 18:40:04,266.0,26.0,24.0,5556.0,164.0,,,,,,Open Machine Intelligence Framework for Hackers. (GPU/CPU).,,,15.0,14,False,2.0,,,,
105,Enzyme,wsmoses/Enzyme,ml-frameworks,https://github.com/EnzymeAD/Enzyme,https://github.com/EnzymeAD/Enzyme,,2019-02-27 03:27:23,2024-12-31 23:10:12,2024-12-29 03:38:20,111.0,103.0,297.0,1313.0,,2024-12-29 03:38:49,0.0.172,,,100.0,High-performance automatic differentiation of LLVM and MLIR.,,,58.0,14,False,2.0,EnzymeAD/Enzyme,,,
106,rain,substantic/rain,ml-frameworks,https://github.com/substantic/rain,https://github.com/substantic/rain,MIT,2018-02-13 17:04:46,2023-03-04 01:27:07,2018-12-16 16:29:10,53.0,11.0,21.0,749.0,738.0,2018-09-05 14:54:26,0.4.0,959.0,11.0,10.0,Framework for large distributed pipelines.,2.0,2.0,10.0,14,False,2.0,,,,
107,snips-nlu-rs,snipsco/snips-nlu-rs,nlp,https://github.com/snipsco/snips-nlu-rs,https://github.com/snipsco/snips-nlu-rs,,2018-02-21 09:29:02,2022-12-26 20:39:00,2020-01-28 16:19:54,56.0,5.0,15.0,341.0,1583.0,2020-01-28 16:20:20,0.65.6,,,33.0,Snips NLU rust implementation.,,,23.0,14,False,2.0,,,,
108,rust-tokenizers,guillaume-be/rust-tokenizers,nlp,https://github.com/guillaume-be/rust-tokenizers,https://github.com/guillaume-be/rust-tokenizers,Apache-2.0,2019-11-09 16:14:11,2023-10-01 08:37:10,2023-10-01 08:36:57,27.0,4.0,7.0,300.0,,,,,,,"Rust-tokenizer offers high-performance tokenizers for modern language models, including WordPiece, Byte-Pair Encoding..",639.0,639.0,8.0,14,False,2.0,,,,
109,hnsw,rust-cv/hnsw,ml-frameworks,https://github.com/rust-cv/hnsw,https://github.com/rust-cv/hnsw,MIT,2019-07-21 03:52:31,2023-12-12 09:51:05,2023-06-04 12:22:41,12.0,15.0,11.0,224.0,152.0,,,,,,HNSW ANN from the paper Efficient and robust approximate nearest neighbor search using Hierarchical Navigable Small..,136.0,136.0,5.0,14,False,2.0,,,,
110,rsrl,tspooner/rsrl,ml-frameworks,https://github.com/tspooner/rsrl,https://github.com/tspooner/rsrl,MIT,2017-03-29 15:18:20,2021-11-16 10:40:23,2020-06-18 11:31:52,13.0,21.0,17.0,180.0,545.0,,,,,7.0,"A fast, safe and easy to use reinforcement learning framework in Rust.",28.0,28.0,4.0,14,False,2.0,,,,
111,rust-stemmers,CurrySoftware/rust-stemmers,nlp,https://github.com/CurrySoftware/rust-stemmers,https://github.com/CurrySoftware/rust-stemmers,MIT,2017-02-07 13:00:30,2024-04-27 21:45:49,2021-05-13 07:18:43,19.0,2.0,3.0,117.0,51.0,,,,,,A rust implementation of some popular snowball stemming algorithms.,3720.0,3720.0,5.0,14,False,2.0,,,,
112,levenshtein-automata,tantivy-search/levenshtein-automata,nlp,https://github.com/quickwit-oss/levenshtein-automata,https://github.com/quickwit-oss/levenshtein-automata,MIT,2017-11-16 00:26:08,2023-02-28 04:00:01,2021-10-19 02:30:27,13.0,1.0,4.0,62.0,27.0,2020-03-30 00:38:52,0.2.0,,,1.0,,2958.0,2958.0,4.0,14,False,2.0,quickwit-oss/levenshtein-automata,,,
113,Toshi,toshi-search/Toshi,apps,https://github.com/toshi-search/Toshi,https://github.com/toshi-search/Toshi,MIT,2018-06-28 13:23:45,2024-01-19 16:11:06,2023-10-12 05:03:13,130.0,14.0,109.0,4209.0,456.0,,,,,,A full-text search engine in rust.,,,19.0,13,False,3.0,,,,
114,hora,hora-search/hora,ml-frameworks,https://github.com/hora-search/hora,https://github.com/hora-search/hora,Apache-2.0,2021-05-15 07:46:32,2024-01-31 01:18:35,2021-10-23 16:20:43,72.0,20.0,10.0,2605.0,,,,,,,efficient approximate nearest neighbor search algorithm collections library written in Rust .,42.0,42.0,6.0,13,False,3.0,,,,
115,hora-hora,hora-search/hora,apps,https://github.com/hora-search/hora,https://github.com/hora-search/hora,Apache-2.0,2021-05-15 07:46:32,2024-01-31 01:18:35,2021-10-23 16:20:43,72.0,20.0,10.0,2605.0,,,,,,,efficient approximate nearest neighbor search algorithm collections library written in Rust .,42.0,42.0,6.0,13,False,3.0,,,,
116,luminal,jafioti/luminal,ml-frameworks,https://github.com/jafioti/luminal,https://github.com/jafioti/luminal,Apache-2.0,2023-07-18 22:02:51,2024-10-09 10:47:19,2024-10-09 10:47:19,89.0,24.0,27.0,1495.0,,2024-03-01 23:10:25,0.2,,,2.0,Deep learning at the speed of light.,4.0,4.0,10.0,13,True,3.0,,,,
117,candle-vllm,EricLBuehler/candle-vllm,mlops,https://github.com/EricLBuehler/candle-vllm,https://github.com/EricLBuehler/candle-vllm,MIT,2023-10-29 11:21:48,2024-12-31 11:09:02,2024-12-31 11:09:02,29.0,4.0,35.0,279.0,346.0,,,,,,Efficent platform for inference and serving local LLMs including an OpenAI compatible API server.,,,4.0,13,True,3.0,,,,
118,outlines-core,dottxt-ai/outlines-core,nlp,https://github.com/dottxt-ai/outlines-core,https://github.com/dottxt-ai/outlines-core,Apache-2.0,2024-08-13 20:21:41,2024-12-20 18:31:27,2024-12-20 18:31:27,20.0,23.0,39.0,162.0,,2024-12-12 22:56:54,0.1.26,,,26.0,Structured generation in Rust.,4.0,4.0,17.0,13,True,2.0,,2.0,,
119,NeuroFlow,MikhailKravets/NeuroFlow,ml-frameworks,https://github.com/MikhailKravets/NeuroFlow,https://github.com/MikhailKravets/NeuroFlow,MIT,2017-06-22 18:45:50,2023-08-18 07:34:39,2023-08-18 07:32:27,19.0,,5.0,116.0,203.0,2023-08-18 07:34:40,0.2.0,,,1.0,Awesome deep learning crate.,24.0,24.0,3.0,13,False,3.0,,,,
120,kodama,diffeo/kodama,ml-frameworks,https://github.com/diffeo/kodama,https://github.com/diffeo/kodama,MIT,2017-08-07 00:12:06,2024-01-17 22:32:30,2024-01-17 22:32:29,10.0,3.0,2.0,92.0,50.0,,,,,,Fast hierarchical agglomerative clustering in Rust.,214.0,214.0,5.0,13,False,3.0,,,,
121,rustling,snipsco/rustling,nlp,https://github.com/sonos/rustling,https://github.com/sonos/rustling,,2017-04-10 08:50:12,2021-07-23 15:25:44,2019-09-11 16:12:55,21.0,1.0,2.0,77.0,193.0,2019-09-11 16:13:12,0.9.1,,,12.0,Rust implementation of Duckling.,19.0,19.0,8.0,13,False,2.0,sonos/rustling,,['binding'],
122,gym-rs,mrrobb/gym-rs,ml-frameworks,https://github.com/MrRobb/gym-rs,https://github.com/MrRobb/gym-rs,MIT,2019-08-20 23:26:06,2022-11-16 19:03:18,2022-11-16 19:03:15,6.0,5.0,6.0,61.0,187.0,2019-10-11 20:43:19,1.0.0,,,1.0,OpenAI Gym bindings for Rust.,10.0,10.0,4.0,13,False,3.0,,,['binding'],
123,rust-tfrecord,jerry73204/rust-tfrecord,data-loading,https://github.com/jerry73204/rust-tfrecord,https://github.com/jerry73204/rust-tfrecord,MIT,2019-11-06 17:35:02,2024-04-11 19:02:16,2023-09-09 01:35:25,8.0,1.0,2.0,24.0,236.0,,,,,,A Rust crate that reads and writes tfrecord files.,46.0,46.0,4.0,13,False,3.0,,,,
124,nerve,evilsocket/nerve,apps,https://github.com/evilsocket/nerve,https://github.com/evilsocket/nerve,,2024-06-07 09:58:13,2024-12-11 16:09:55,2024-12-11 16:09:51,39.0,2.0,11.0,696.0,,2024-12-11 16:10:26,0.5.2,,,14.0,Create LLM agents without writing code.,,,6.0,12,False,3.0,,,,
125,rust-autograd,raskr/rust-autograd,ml-frameworks,https://github.com/raskr/rust-autograd,https://github.com/raskr/rust-autograd,MIT,2017-09-05 14:42:39,2023-02-11 06:38:39,2023-02-11 06:38:32,37.0,6.0,33.0,488.0,386.0,,,,,,Tensors and differentiable operations (like TensorFlow) in Rust.,,,15.0,12,False,3.0,,,,
126,autograph,charles-r-earp/autograph,ml-frameworks,https://github.com/charles-r-earp/autograph,https://github.com/charles-r-earp/autograph,Apache-2.0,2019-06-17 23:43:49,2024-08-19 00:18:17,2024-08-19 00:17:59,17.0,,8.0,318.0,,2024-08-19 00:15:28,0.2.1,,,4.0,A machine learning library for Rust.,2.0,2.0,4.0,12,True,3.0,,,,
127,instant-distance,InstantDomain/instant-distance,ml-frameworks,https://github.com/djc/instant-distance,https://github.com/djc/instant-distance,Apache-2.0,2020-12-14 15:15:27,2024-11-29 08:45:16,2024-11-29 08:45:16,25.0,2.0,5.0,317.0,,,,,,,"Fast approximate nearest neighbor searching in Rust, based on HNSW index.",3.0,3.0,10.0,12,True,3.0,djc/instant-distance,,,
128,kdtree-rs,mrhooray/kdtree-rs,ml-frameworks,https://github.com/mrhooray/kdtree-rs,https://github.com/mrhooray/kdtree-rs,Apache-2.0,2015-07-29 05:20:17,2024-11-30 07:23:57,2024-11-30 07:23:56,45.0,,19.0,238.0,103.0,,,,,,K-dimensional tree in Rust for fast geospatial indexing and lookup.,,,16.0,12,True,3.0,,,,
129,tokenizations,explosion/tokenizations,nlp,https://github.com/explosion/tokenizations,https://github.com/explosion/tokenizations,MIT,2019-12-30 10:02:22,2023-10-04 15:52:19,2022-07-18 03:30:54,18.0,,11.0,189.0,292.0,2021-07-31 09:05:35,python/0.8.4,,,3.0,Robust and Fast tokenizations alignment library for Rust and Python https://tamuhey.github.io/tokenizations/.,,,4.0,12,False,2.0,,,,
130,ungoliant,oscar-corpus/ungoliant,nlp,https://github.com/oscar-project/ungoliant,https://github.com/oscar-project/ungoliant,Apache-2.0,2021-02-15 03:19:32,2023-12-18 16:31:48,2023-11-09 14:19:54,14.0,18.0,25.0,163.0,,2023-02-24 12:20:48,2.0.0,,,6.0,The pipeline for the OSCAR corpus.,7.0,7.0,7.0,12,False,2.0,oscar-project/ungoliant,,,
131,rustling-ontology,snipsco/rustling-ontology,nlp,https://github.com/sonos/rustling-ontology,https://github.com/sonos/rustling-ontology,,2017-04-24 15:08:48,2022-01-02 15:33:15,2020-10-07 11:29:08,46.0,28.0,26.0,128.0,1053.0,2020-01-23 14:58:51,0.19.3,,,49.0,Ontology for rustling.,,,22.0,12,False,2.0,sonos/rustling-ontology,,,
132,rust-sbert,cpcdoy/rust-sbert,nlp,https://github.com/cpcdoy/rust-sbert,https://github.com/cpcdoy/rust-sbert,Apache-2.0,2020-04-19 14:27:46,2024-09-17 11:00:59,2024-09-17 10:59:32,12.0,1.0,4.0,110.0,70.0,2024-09-17 11:00:59,0.5.0,,,1.0,Rust port of sentence-transformers (https://github.com/UKPLab/sentence-transformers).,6.0,6.0,6.0,12,True,2.0,,,,
133,bhtsne,frjnn/bhtsne,ml-frameworks,https://github.com/frjnn/bhtsne,https://github.com/frjnn/bhtsne,MIT,2020-08-21 15:39:47,2024-09-27 12:05:02,2024-09-27 12:04:59,8.0,,6.0,72.0,41.0,,,,,,Parallel Barnes-Hut t-SNE implementation written in Rust.,108.0,108.0,3.0,12,False,3.0,,,,
134,ffsvm-rust,ralfbiedert/ffsvm-rust,ml-frameworks,https://github.com/ralfbiedert/ffsvm,https://github.com/ralfbiedert/ffsvm,MIT,2017-12-10 16:52:20,2024-12-14 16:04:25,2024-12-14 16:03:54,9.0,2.0,8.0,69.0,345.0,,,,,,FFSVM stands for Really Fast Support Vector Machine.,5.0,5.0,3.0,12,False,3.0,ralfbiedert/ffsvm,2.0,,
135,rust-cv-convert,jerry73204/rust-cv-convert,image,https://github.com/jerry73204/rust-cv-convert,https://github.com/jerry73204/rust-cv-convert,MIT,2021-01-12 12:43:12,2024-08-09 22:39:25,2023-10-15 13:56:42,20.0,7.0,7.0,45.0,172.0,,,,,,Type conversion among popular Rust computer vision libraries.,27.0,27.0,7.0,12,False,3.0,,,,
136,rust-stop-words,cmccomb/rust-stop-words,nlp,https://github.com/cmccomb/rust-stop-words,https://github.com/cmccomb/rust-stop-words,MIT,2020-08-22 03:59:58,2023-10-10 20:43:28,2023-10-10 20:43:28,6.0,1.0,1.0,19.0,120.0,2023-10-08 13:56:19,0.8.0,,,9.0,Common stop words in a variety of languages.,85.0,85.0,2.0,12,False,2.0,,,,
137,spm_precompiled,huggingface/spm_precompiled,nlp,https://github.com/huggingface/spm_precompiled,https://github.com/huggingface/spm_precompiled,Apache-2.0,2020-09-15 19:11:01,2022-05-30 12:07:25,2022-05-30 12:07:22,13.0,,,18.0,12.0,,,,,,Highly specialized crate to parse and use `google/sentencepiece` 's precompiled_charsmap in `tokenizers`.,1635.0,1635.0,,12,False,2.0,,,,
138,tokengrams,EleutherAI/tokengrams,nlp,https://github.com/EleutherAI/tokengrams,https://github.com/EleutherAI/tokengrams,MIT,2023-12-21 15:22:19,2024-10-06 09:08:41,2024-10-02 00:47:26,3.0,,2.0,16.0,144.0,2024-09-04 23:52:04,0.3.3,,,3.0,Efficiently computing & storing token n-grams from large corpora.,3.0,3.0,3.0,12,False,2.0,,,,
139,srx,bminixhofer/srx,nlp,https://github.com/bminixhofer/srx,https://github.com/bminixhofer/srx,Apache-2.0,2021-02-03 11:09:47,2023-07-17 15:21:49,2023-07-17 15:19:23,4.0,1.0,4.0,8.0,18.0,2023-07-17 15:21:49,0.1.4,,,2.0,A mostly compliant Rust implementation of the Segmentation Rules eXchange (SRX) 2.0 standard for text segmentation.,95.0,95.0,4.0,12,False,2.0,,,,
