,name,github_id,category,github_url,homepage,updated_github_id,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending,labels,new_addition
11,tiktoken,openai/tiktoken,nlp,https://github.com/openai/tiktoken,https://github.com/openai/tiktoken,,MIT,2022-12-01 23:22:11,2023-06-01 03:03:27,2023-06-01 03:03:03,271.0,15.0,90.0,5024.0,,2023-05-07 21:39:10,0.4.0,,,4.0,tiktoken is a fast BPE tokeniser for use with OpenAI's models.,11691.0,11691.0,9.0,22,True,1.0,,,
12,linfa,rust-ml/linfa,ml-frameworks,https://github.com/rust-ml/linfa,https://github.com/rust-ml/linfa,,Apache-2.0,2018-04-05 07:03:30,2023-04-23 18:58:07,2023-04-01 21:23:38,171.0,38.0,85.0,2670.0,306.0,2022-06-15 05:07:41,0.6.0,,,8.0,A Rust machine learning framework.,294.0,294.0,34.0,22,True,1.0,,,
13,rusoto,rusoto/rusoto,ml-frameworks,https://github.com/rusoto/rusoto,https://github.com/rusoto/rusoto,,MIT,2015-07-15 00:22:17,2022-12-20 23:02:57,2022-04-25 02:35:58,409.0,221.0,686.0,2645.0,3175.0,2022-04-25 05:12:51,rusoto-v0.48.0,,,42.0,AWS SDK for Rust.,300.0,300.0,190.0,22,False,1.0,,,
14,synth,openquery-io/synth,data-loading,https://github.com/shuttle-hq/synth,https://github.com/shuttle-hq/synth,shuttle-hq/synth,Apache-2.0,2020-08-09 08:51:34,2023-04-20 04:52:20,2023-03-11 20:53:30,82.0,74.0,77.0,1149.0,339.0,2022-11-20 18:01:03,0.6.9,6795.0,242.0,35.0,The Declarative Data Generator.,109.0,109.0,29.0,22,True,2.0,,,
15,aho-corasick,BurntSushi/aho-corasick,nlp,https://github.com/BurntSushi/aho-corasick,https://github.com/BurntSushi/aho-corasick,,Unlicense,2015-06-11 23:02:10,2023-05-25 14:48:52,2023-05-25 14:48:13,76.0,2.0,55.0,772.0,246.0,,,,,,A fast implementation of Aho-Corasick in Rust.,339638.0,339638.0,29.0,22,True,1.0,,,
16,qdrant,qdrant/qdrant,apps,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,,Apache-2.0,2020-05-30 21:37:01,2023-06-01 08:56:33,2023-05-31 08:02:10,514.0,70.0,443.0,10711.0,1459.0,2023-05-25 20:09:47,1.2.2,117.0,4.0,48.0,Qdrant - Vector Database for the next generation of AI applications. Also available in the cloud..,,,50.0,21,True,2.0,,,
17,tvm,apache/tvm,ml-frameworks,https://github.com/apache/tvm,https://github.com/apache/tvm,,Apache-2.0,2016-10-12 22:20:28,2023-06-01 08:50:37,2023-06-01 05:48:27,2879.0,484.0,2486.0,9776.0,,2023-05-17 07:08:06,0.12.0,2503.0,38.0,14.0,"Open deep learning compiler stack for cpu, gpu and specialized accelerators.",,,898.0,21,True,1.0,,['binding'],
18,fst,BurntSushi/fst,data-loading,https://github.com/BurntSushi/fst,https://github.com/BurntSushi/fst,,Unlicense,2015-09-05 00:25:46,2023-05-27 19:11:24,2023-05-23 16:47:03,99.0,21.0,58.0,1571.0,269.0,,,,,,Represent large sets and maps compactly with finite state transducers.,9896.0,9896.0,25.0,21,True,2.0,,,
19,opencv-rust,twistedfall/opencv-rust,image,https://github.com/twistedfall/opencv-rust,https://github.com/twistedfall/opencv-rust,,MIT,2015-04-14 06:32:54,2023-05-26 08:41:24,2023-05-25 20:12:03,116.0,30.0,365.0,1398.0,1217.0,,,,,,Rust bindings for OpenCV 3 & 4.,995.0,995.0,37.0,21,True,1.0,,['binding'],
20,cgmath,rustgd/cgmath,image,https://github.com/rustgd/cgmath,https://github.com/rustgd/cgmath,,Apache-2.0,2013-08-26 05:16:44,2022-10-23 17:42:47,2022-04-16 17:32:31,153.0,54.0,123.0,1043.0,1580.0,,,,,,A linear algebra and mathematics library for computer graphics.,13735.0,13735.0,98.0,21,False,1.0,,,
21,statrs,boxtown/statrs,ml-frameworks,https://github.com/statrs-dev/statrs,https://github.com/statrs-dev/statrs,statrs-dev/statrs,MIT,2016-03-11 06:38:50,2023-03-28 09:11:52,2022-09-09 23:13:40,61.0,33.0,81.0,426.0,604.0,2021-06-30 22:40:18,0.15.0,,,2.0,Statistical computation library for Rust.,15745.0,15745.0,26.0,21,True,1.0,-1.0,,
22,arrow,apache/arrow,data-loading,https://github.com/apache/arrow,https://github.com/apache/arrow,,Apache-2.0,2016-02-17 08:00:23,2023-06-01 09:12:05,2023-06-01 08:59:42,2764.0,3387.0,17444.0,11799.0,,,,,,,Apache Arrow is a multi-language toolbox for accelerated data interchange and in-memory processing.,108.0,108.0,1078.0,20,True,2.0,,,
23,tokenizers,huggingface/tokenizers,nlp,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,,Apache-2.0,2019-11-01 17:52:20,2023-05-31 09:08:00,2023-05-25 10:24:29,576.0,240.0,534.0,7068.0,,2023-04-05 08:02:19,0.13.3,4.0,0.0,73.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,61.0,61.0,69.0,20,True,1.0,,,
24,zombodb,zombodb/zombodb,apps,https://github.com/zombodb/zombodb,https://github.com/zombodb/zombodb,,,2015-07-17 16:53:20,2023-05-30 13:41:51,2023-05-11 19:25:46,198.0,10.0,630.0,4360.0,1547.0,2023-05-11 19:28:14,3000.1.17,12839.0,158.0,100.0,Making Postgres and Elasticsearch work together like it's 2023.,,,31.0,20,False,2.0,,,
25,arrow-datafusion,apache/arrow-datafusion,data-loading,https://github.com/apache/arrow-datafusion,https://github.com/apache/arrow-datafusion,,Apache-2.0,2021-04-17 15:40:23,2023-06-01 09:01:34,2023-06-01 07:03:01,619.0,667.0,2158.0,3701.0,,,,,,,Apache Arrow DataFusion SQL Query Engine.,2079.0,2079.0,435.0,20,True,2.0,,,
26,rust-bert,guillaume-be/rust-bert,nlp,https://github.com/guillaume-be/rust-bert,https://github.com/guillaume-be/rust-bert,,Apache-2.0,2020-01-25 09:40:07,2023-05-30 06:20:25,2023-05-30 06:20:25,150.0,30.0,134.0,1839.0,1086.0,,,,,,"Rust native ready-to-use NLP pipelines and transformer-based models (BERT, DistilBERT, GPT2,...).",354.0,354.0,38.0,20,True,1.0,,,
27,whatlang-rs,greyblake/whatlang-rs,nlp,https://github.com/greyblake/whatlang-rs,https://github.com/greyblake/whatlang-rs,,MIT,2016-11-05 21:26:51,2022-12-10 11:48:25,2022-12-10 11:48:25,57.0,7.0,46.0,863.0,557.0,2022-10-23 14:15:03,0.16.2,,,4.0,Natural language detection library for Rust. Try demo online: https://whatlang.org/.,1385.0,1385.0,23.0,20,True,1.0,,,
28,rust-numpy,PyO3/rust-numpy,ml-frameworks,https://github.com/PyO3/rust-numpy,https://github.com/PyO3/rust-numpy,,BSD-2-Clause,2017-04-21 06:36:48,2023-05-31 16:21:32,2023-05-31 16:18:09,83.0,3.0,103.0,858.0,,2023-05-31 16:18:48,0.19.0,,,24.0,PyO3-based Rust bindings of the NumPy C-API.,2486.0,2486.0,40.0,20,True,1.0,,,
29,sprs,vbarrielle/sprs,ml-frameworks,https://github.com/sparsemat/sprs,https://github.com/sparsemat/sprs,sparsemat/sprs,Apache-2.0,2015-05-17 19:01:01,2023-05-27 12:55:19,2023-05-27 12:54:26,38.0,43.0,102.0,336.0,1109.0,,,,,,sparse linear algebra library for rust.,868.0,868.0,32.0,20,True,1.0,3.0,,
30,sonic,valeriansaliou/sonic,apps,https://github.com/valeriansaliou/sonic,https://github.com/valeriansaliou/sonic,,MPL-2.0,2019-02-26 13:16:58,2023-05-20 06:53:58,2023-01-08 19:14:11,517.0,59.0,197.0,18228.0,678.0,2022-10-20 08:47:16,1.4.0,,,25.0,"Fast, lightweight & schema-less search backend. An alternative to Elasticsearch that runs on a few MBs of RAM.",,,36.0,19,True,2.0,,,
31,datafuse,datafuselabs/datafuse,data-loading,https://github.com/datafuselabs/databend,https://github.com/datafuselabs/databend,datafuselabs/databend,,2020-10-10 06:04:42,2023-06-01 09:14:26,2023-06-01 08:32:49,594.0,604.0,3536.0,6063.0,,2023-05-24 16:02:33,1.1.46-nightly,3383.0,1127.0,100.0,A modern cloud data warehouse focusing on reducing cost and complexity for your massive-scale analytics needs. Open..,,,191.0,19,False,3.0,,,
32,evcxr,google/evcxr,ml-frameworks,https://github.com/evcxr/evcxr,https://github.com/evcxr/evcxr,evcxr/evcxr,,2018-09-25 10:19:22,2023-05-26 06:59:21,2023-05-26 06:38:54,189.0,78.0,120.0,4462.0,,2023-01-02 08:34:18,0.14.2,2286.0,254.0,3.0,,151.0,151.0,45.0,19,False,1.0,,,
33,llama-rs,rustformers/llama-rs,nlp,https://github.com/rustformers/llm,https://github.com/rustformers/llm,rustformers/llm,Apache-2.0,2023-03-13 16:59:26,2023-05-31 20:14:31,2023-05-31 20:13:59,179.0,33.0,104.0,3796.0,,2023-05-08 19:23:10,0.1.1,271.0,271.0,1.0,An ecosystem of Rust libraries for working with large language models.,24.0,24.0,31.0,19,True,2.0,7.0,,
34,quickwit,quickwit-inc/quickwit,apps,https://github.com/quickwit-oss/quickwit,https://github.com/quickwit-oss/quickwit,quickwit-oss/quickwit,,2021-04-13 22:45:40,2023-06-01 09:01:52,2023-06-01 08:54:14,173.0,343.0,1179.0,3633.0,,2023-05-21 20:30:26,0.5.1,2302.0,100.0,8.0,Sub-second search & analytics engine on cloud storage.,64.0,64.0,47.0,19,False,2.0,,,
35,chat-ai-desktop,sonnylazuardi/chat-ai-desktop,apps,https://github.com/sonnylazuardi/chat-ai-desktop,https://github.com/sonnylazuardi/chat-ai-desktop,,MIT,2022-12-04 07:57:40,2023-03-20 10:17:14,2023-03-20 10:17:05,164.0,27.0,18.0,1760.0,76.0,2023-03-20 02:13:27,0.5.0,14741.0,4913.0,3.0,Unofficial ChatGPT desktop app for Mac & Windows menubar using Tauri & Rust.,,,6.0,19,True,2.0,,,
36,tract,sonos/tract,ml-frameworks,https://github.com/sonos/tract,https://github.com/sonos/tract,,,2017-08-07 09:31:26,2023-05-31 15:16:24,2023-05-31 15:16:24,159.0,22.0,149.0,1694.0,,2023-05-26 07:15:30,0.20.5,5511.0,162.0,69.0,"Tiny, no-nonsense, self-contained, Tensorflow and ONNX inference.",22.0,22.0,56.0,19,False,1.0,,,
37,delta-rs,delta-io/delta-rs,data-loading,https://github.com/delta-io/delta-rs,https://github.com/delta-io/delta-rs,,Apache-2.0,2020-04-26 03:48:06,2023-05-31 18:42:28,2023-05-31 02:53:20,205.0,168.0,341.0,1134.0,,2023-05-31 00:42:21,rust-v0.12.0,,,39.0,"A native Rust library for Delta Lake, with bindings into Python.",185.0,185.0,86.0,19,True,3.0,,,
38,imageproc,image-rs/imageproc,image,https://github.com/image-rs/imageproc,https://github.com/image-rs/imageproc,,MIT,2015-09-27 18:11:32,2023-05-30 07:27:34,2023-05-30 07:27:34,125.0,68.0,110.0,565.0,672.0,,,,,,Image processing operations.,2963.0,2963.0,63.0,19,True,2.0,,,
39,milli,meilisearch/milli,apps,https://github.com/meilisearch/milli,https://github.com/meilisearch/milli,,MIT,2020-05-31 12:21:55,2023-04-04 11:21:46,2023-04-04 11:21:46,86.0,,159.0,461.0,,2023-02-22 15:13:18,0.41.3,,,86.0,Search engine library for Meilisearch.,514.0,514.0,40.0,19,True,2.0,,,
40,grex,pemistahl/grex,nlp,https://github.com/pemistahl/grex,https://github.com/pemistahl/grex,,Apache-2.0,2019-10-05 17:38:23,2023-03-27 18:02:49,2023-01-03 06:57:11,147.0,7.0,39.0,6079.0,,2022-10-21 11:37:01,1.4.1,25946.0,589.0,11.0,A command-line tool and Rust library for generating regular expressions from user-provided test cases.,154.0,154.0,9.0,18,True,2.0,-1.0,,
41,rerun,rerun-io/rerun,image,https://github.com/rerun-io/rerun,https://github.com/rerun-io/rerun,,Apache-2.0,2022-04-08 07:30:05,2023-06-01 09:17:45,2023-06-01 09:02:26,99.0,351.0,476.0,2310.0,,2023-05-25 21:14:59,0.6.0,200.0,50.0,10.0,"Log images, point clouds, etc, and visualize them effortlessly. Built in Rust using egui.",10.0,10.0,20.0,18,True,2.0,,,
42,lance,eto-ai/lance,data-loading,https://github.com/lancedb/lance,https://github.com/lancedb/lance,lancedb/lance,Apache-2.0,2022-07-07 22:29:29,2023-06-01 04:50:16,2023-05-31 21:56:51,64.0,90.0,220.0,1685.0,,2023-05-31 00:35:44,0.4.17,,,55.0,Modern columnar data format for ML and LLMs implemented in Rust. Convert from parquet in 2 lines of code for 100x..,12.0,12.0,22.0,18,True,3.0,2.0,,
43,rusty-machine,AtheMathmo/rusty-machine,ml-frameworks,https://github.com/AtheMathmo/rusty-machine,https://github.com/AtheMathmo/rusty-machine,,MIT,2015-11-14 05:55:27,2020-07-10 17:17:37,2020-02-14 18:25:14,149.0,33.0,67.0,1231.0,532.0,,,,,,Machine Learning library for Rust.,427.0,427.0,20.0,18,False,2.0,,,
44,argmin,argmin-rs/argmin,ml-frameworks,https://github.com/argmin-rs/argmin,https://github.com/argmin-rs/argmin,,Apache-2.0,2018-07-22 10:09:33,2023-05-27 06:46:05,2023-05-15 04:32:13,63.0,19.0,72.0,675.0,,2023-02-20 20:18:55,argmin-v0.8.1,,,25.0,Mathematical optimization in pure Rust.,249.0,249.0,31.0,18,True,2.0,,,
45,smartcore,smartcorelib/smartcore,ml-frameworks,https://github.com/smartcorelib/smartcore,https://github.com/smartcorelib/smartcore,,Apache-2.0,2019-05-08 05:14:51,2023-05-04 16:19:44,2023-05-01 12:20:17,64.0,64.0,45.0,532.0,,2023-03-20 14:57:05,0.3.1,,,2.0,A comprehensive library for machine learning and numerical computing. The library provides a set of tools for linear..,129.0,129.0,26.0,18,True,2.0,,,
46,nlprule,bminixhofer/nlprule,nlp,https://github.com/bminixhofer/nlprule,https://github.com/bminixhofer/nlprule,,Apache-2.0,2020-07-19 16:24:54,2023-05-23 00:44:59,2022-02-04 11:05:28,39.0,20.0,29.0,524.0,,2021-04-24 09:12:56,0.6.4,28858.0,961.0,27.0,"A fast, low-resource Natural Language Processing and Text Correction library written in Rust.",50.0,50.0,7.0,18,False,2.0,,,
47,fancy-regex,fancy-regex/fancy-regex,nlp,https://github.com/fancy-regex/fancy-regex,https://github.com/fancy-regex/fancy-regex,,MIT,2018-10-02 17:55:03,2023-01-20 03:25:59,2023-01-20 03:25:54,28.0,7.0,24.0,330.0,,2022-04-28 06:39:51,0.10.0,,,2.0,Rust library for regular expressions using fancy features like look-around and backreferences.,7342.0,7342.0,18.0,18,True,2.0,,,
48,lindera,lindera-morphology/lindera,nlp,https://github.com/lindera-morphology/lindera,https://github.com/lindera-morphology/lindera,,MIT,2020-01-22 14:27:57,2023-05-26 15:50:25,2023-05-26 15:50:16,33.0,10.0,63.0,283.0,,2023-05-25 01:13:21,0.25.0,620.0,15.0,58.0,A morphological analysis library.,720.0,720.0,14.0,18,True,2.0,,,
49,xaynet,xaynetwork/xaynet,ml-frameworks,https://github.com/xaynetwork/xaynet,https://github.com/xaynetwork/xaynet,,Apache-2.0,2019-08-29 08:59:32,2022-08-30 07:37:09,2022-08-30 07:37:08,24.0,5.0,27.0,193.0,2776.0,2021-01-18 12:57:57,0.11.0,,,11.0,Xaynet represents an agnostic Federated Machine Learning framework to build privacy-preserving AI applications.,14.0,14.0,28.0,18,True,2.0,,,
50,weld,weld-project/weld,ml-frameworks,https://github.com/weld-project/weld,https://github.com/weld-project/weld,,BSD-3-Clause,2016-06-13 05:00:24,2022-06-22 01:07:30,2020-04-04 20:50:54,257.0,72.0,96.0,2932.0,615.0,,,,,3.0,High-performance runtime for data analytics applications.,4.0,4.0,37.0,17,False,2.0,,,
51,Rust-CUDA,RDambrosio016/Rust-CUDA,other,https://github.com/Rust-GPU/Rust-CUDA,https://github.com/Rust-GPU/Rust-CUDA,Rust-GPU/Rust-CUDA,Apache-2.0,2021-10-17 23:37:05,2023-03-30 01:11:09,2022-07-01 21:05:30,86.0,45.0,19.0,2364.0,197.0,2022-02-07 20:44:13,0.3,,,2.0,Ecosystem of libraries and tools for writing and executing fast GPU code fully in Rust.,88.0,88.0,11.0,17,True,1.0,-1.0,,
52,texture-synthesis,EmbarkStudios/texture-synthesis,image,https://github.com/EmbarkStudios/texture-synthesis,https://github.com/EmbarkStudios/texture-synthesis,,Apache-2.0,2019-08-26 08:06:48,2023-01-22 17:30:52,2023-01-22 17:30:50,74.0,11.0,38.0,1711.0,,2021-03-26 11:26:35,0.8.2,3609.0,78.0,14.0,Example-based texture synthesis written in Rust.,113.0,113.0,19.0,17,True,2.0,,,
53,redb,cberner/redb,data-loading,https://github.com/cberner/redb,https://github.com/cberner/redb,,Apache-2.0,2018-09-23 18:30:14,2023-06-01 03:48:51,2023-06-01 01:08:28,69.0,2.0,178.0,1626.0,895.0,2023-05-30 21:33:50,0.20.0,,,25.0,An embedded key-value database in pure Rust.,,,12.0,17,True,3.0,,,True
54,datafrog,rust-lang/datafrog,data-loading,https://github.com/rust-lang/datafrog,https://github.com/rust-lang/datafrog,,Apache-2.0,2018-05-16 13:37:32,2022-01-20 20:23:52,2022-01-20 20:23:52,40.0,4.0,6.0,718.0,136.0,,,,,,A lightweight Datalog engine in Rust.,5559.0,5559.0,13.0,17,False,3.0,,,
55,Peroxide,Axect/Peroxide,ml-frameworks,https://github.com/Axect/Peroxide,https://github.com/Axect/Peroxide,,Apache-2.0,2018-04-20 18:38:06,2023-05-30 06:49:46,2023-04-04 05:11:46,26.0,11.0,18.0,379.0,1352.0,,,,,,"Rust numeric library with R, MATLAB & Python syntax.",108.0,108.0,15.0,17,True,2.0,,,
56,sudachi.rs,WorksApplications/sudachi.rs,nlp,https://github.com/WorksApplications/sudachi.rs,https://github.com/WorksApplications/sudachi.rs,,Apache-2.0,2019-11-23 12:04:58,2023-02-15 07:38:03,2023-02-15 07:30:32,25.0,28.0,100.0,225.0,,2023-02-15 07:32:48,0.6.7,131.0,6.0,9.0,Sudachi in Rust and new generation of SudachiPy.,578.0,578.0,7.0,17,True,2.0,,,
57,rust,tensorflow/rust,ml-frameworks,https://github.com/tensorflow/rust,https://github.com/tensorflow/rust,,Apache-2.0,2016-02-05 00:32:17,2023-05-31 14:06:38,2023-05-07 01:16:44,378.0,50.0,123.0,4474.0,873.0,,,,,,Rust language bindings for TensorFlow.,,,47.0,16,True,2.0,,['binding'],
58,GraphScope,alibaba/GraphScope,graph,https://github.com/alibaba/GraphScope,https://github.com/alibaba/GraphScope,,Apache-2.0,2020-10-28 03:19:33,2023-06-01 08:30:54,2023-06-01 03:55:38,271.0,208.0,885.0,2409.0,,2023-04-25 13:55:32,0.21.0,73.0,2.0,25.0,GraphScope: A One-Stop Large-Scale Graph Computing System from Alibaba.,,,51.0,16,True,2.0,,,
59,vega,rajasekarv/vega,analysis,https://github.com/rajasekarv/vega,https://github.com/rajasekarv/vega,,Apache-2.0,2019-10-22 19:13:09,2022-04-18 16:10:37,2021-06-29 20:02:50,198.0,32.0,31.0,2161.0,416.0,,,,,,A new arguably faster implementation of Apache Spark from scratch in Rust.,5.0,5.0,22.0,16,False,1.0,,,
60,weggli,googleprojectzero/weggli,apps,https://github.com/weggli-rs/weggli,https://github.com/weggli-rs/weggli,weggli-rs/weggli,Apache-2.0,2021-09-30 16:06:12,2022-12-06 13:49:54,2022-12-06 13:49:53,111.0,27.0,27.0,2087.0,,2022-05-31 12:23:06,0.2.4,,,3.0,weggli is a fast and robust semantic search tool for C and C++ codebases. It is designed to help security researchers..,84.0,84.0,9.0,16,True,3.0,,,
61,juice,spearow/juice,ml-frameworks,https://github.com/spearow/juice,https://github.com/spearow/juice,,,2017-01-14 21:27:49,2023-04-13 17:02:23,2023-03-25 05:50:40,77.0,31.0,54.0,1038.0,1434.0,,,,,,The Hacker's Machine Learning Engine.,57.0,57.0,47.0,16,False,2.0,,,
62,lingua-rs,pemistahl/lingua-rs,nlp,https://github.com/pemistahl/lingua-rs,https://github.com/pemistahl/lingua-rs,,Apache-2.0,2020-06-17 10:47:30,2023-05-31 15:42:27,2023-05-29 21:21:27,25.0,11.0,26.0,640.0,,2022-04-08 10:11:01,1.4.0,,,13.0,"The most accurate natural language detection library for Rust, suitable for long and short text alike.",75.0,75.0,6.0,16,True,2.0,,,
63,rustlearn,maciejkula/rustlearn,ml-frameworks,https://github.com/maciejkula/rustlearn,https://github.com/maciejkula/rustlearn,,Apache-2.0,2015-12-03 21:48:17,2021-06-07 09:09:59,2020-06-21 02:01:58,51.0,10.0,5.0,576.0,76.0,2018-07-29 21:02:49,0.5.0,,,4.0,Machine learning crate for Rust.,118.0,118.0,9.0,16,False,2.0,,,
64,mosec,mosecorg/mosec,mlops,https://github.com/mosecorg/mosec,https://github.com/mosecorg/mosec,,Apache-2.0,2021-03-13 04:07:20,2023-06-01 04:01:51,2023-05-29 11:32:30,38.0,15.0,63.0,493.0,,2023-05-19 10:58:58,0.6.7,,,33.0,"A high-performance serving framework for ML models, offers dynamic batching and multi-stage pipeline to fully exploit..",16.0,16.0,9.0,16,True,1.0,,,
65,rustface,atomashpolskiy/rustface,image,https://github.com/atomashpolskiy/rustface,https://github.com/atomashpolskiy/rustface,,,2017-12-21 20:24:40,2021-11-10 17:08:18,2021-11-10 17:07:53,29.0,4.0,17.0,338.0,176.0,2020-11-02 08:22:28,0.1.6,,,3.0,Face detection library for the Rust programming language.,222.0,222.0,7.0,16,False,3.0,,,
66,granne,granne/granne,ml-frameworks,https://github.com/granne/granne,https://github.com/granne/granne,,MIT,2019-12-06 09:12:47,2023-02-13 14:53:00,2021-05-19 16:09:39,26.0,7.0,9.0,293.0,203.0,2021-06-06 12:58:39,0.5.2,,,3.0,Graph-based Approximate Nearest Neighbor Search.,16.0,16.0,6.0,16,False,2.0,,,
67,onnxruntime-rs,nbigaouette/onnxruntime-rs,ml-frameworks,https://github.com/nbigaouette/onnxruntime-rs,https://github.com/nbigaouette/onnxruntime-rs,,Apache-2.0,2020-08-04 03:04:15,2023-05-18 16:07:59,2022-07-19 00:34:22,66.0,30.0,20.0,223.0,447.0,,,,,,Rust wrapper for Microsoft's ONNX Runtime (version 1.8).,110.0,110.0,9.0,16,True,2.0,,['binding'],
68,rust-tokenizers,guillaume-be/rust-tokenizers,nlp,https://github.com/guillaume-be/rust-tokenizers,https://github.com/guillaume-be/rust-tokenizers,,Apache-2.0,2019-11-09 16:14:11,2023-05-23 03:01:12,2023-04-15 10:37:35,19.0,2.0,6.0,211.0,435.0,,,,,,"Rust-tokenizer offers high-performance tokenizers for modern language models, including WordPiece, Byte-Pair Encoding..",385.0,385.0,5.0,16,True,2.0,,,
69,gap_statistic,milesgranger/gap_statistic,ml-frameworks,https://github.com/milesgranger/gap_statistic,https://github.com/milesgranger/gap_statistic,,Unlicense,2016-04-25 11:22:18,2023-01-21 10:38:59,2023-01-21 10:35:45,44.0,3.0,33.0,183.0,134.0,2023-01-21 10:38:59,2.0.2,377.0,6.0,14.0,Dynamically get the suggested clusters in the data for unsupervised learning.,34.0,34.0,5.0,16,True,2.0,,,
